Importance,Level,Job Zone,Code,Occupation,Skill
72,55,5,29-1023.00,Orthodontists,Coordination
72,55,5,29-1223.00,Psychiatrists,Coordination
72,55,4,25-2057.00,"Special Education Teachers, Middle School",Coordination
72,55,4,25-2058.00,"Special Education Teachers, Secondary School",Coordination
72,54,4,25-2021.00,"Elementary School Teachers, Except Special Education",Coordination
72,54,4,11-9081.00,Lodging Managers,Coordination
72,54,5,29-1161.00,Nurse Midwives,Coordination
72,54,4,11-3131.00,Training and Development Managers,Coordination
72,52,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",Coordination
72,50,4,25-2032.00,"Career/Technical Education Teachers, Secondary School",Coordination
72,48,4,25-2012.00,"Kindergarten Teachers, Except Special Education",Coordination
72,48,3,29-2099.08,Patient Representatives,Coordination
72,46,3,29-2053.00,Psychiatric Technicians,Coordination
69,59,5,11-9041.00,Architectural and Engineering Managers,Coordination
69,59,5,19-1041.00,Epidemiologists,Coordination
69,59,2,11-9071.00,Gambling Managers,Coordination
69,57,3,53-2022.00,Airfield Operations Specialists,Coordination
69,57,4,11-3051.04,Biomass Power Plant Managers,Coordination
69,57,4,13-1199.04,Business Continuity Planners,Coordination
69,57,5,29-1021.00,"Dentists, General",Coordination
69,57,5,19-3032.00,Industrial-Organizational Psychologists,Coordination
69,57,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",Coordination
69,57,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Coordination
69,57,5,29-1241.00,"Ophthalmologists, Except Pediatric",Coordination
69,57,5,29-1229.04,Physical Medicine and Rehabilitation Physicians,Coordination
69,57,4,11-2022.00,Sales Managers,Coordination
69,55,5,29-1141.02,Advanced Practice Psychiatric Nurses,Coordination
69,55,5,11-1011.03,Chief Sustainability Officers,Coordination
69,55,4,21-1021.00,"Child, Family, and School Social Workers",Coordination
69,55,4,11-3021.00,Computer and Information Systems Managers,Coordination
69,55,5,29-1031.00,Dietitians and Nutritionists,Coordination
69,55,4,21-2021.00,"Directors, Religious Activities and Education",Coordination
69,55,4,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",Coordination
69,55,4,17-2081.00,Environmental Engineers,Coordination
69,55,5,25-9021.00,Farm and Home Management Educators,Coordination
69,55,3,51-1011.00,First-Line Supervisors of Production and Operating Workers,Coordination
69,55,4,13-1131.00,Fundraisers,Coordination
69,55,5,29-1171.00,Nurse Practitioners,Coordination
69,55,5,29-1122.00,Occupational Therapists,Coordination
69,55,4,11-3061.00,Purchasing Managers,Coordination
69,55,4,11-3051.01,Quality Control Systems Managers,Coordination
69,55,2,53-4031.00,Railroad Conductors and Yardmasters,Coordination
69,55,4,13-1199.07,Security Management Specialists,Coordination
69,55,4,13-1151.00,Training and Development Specialists,Coordination
69,55,4,11-3071.00,"Transportation, Storage, and Distribution Managers",Coordination
69,54,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Coordination
69,54,5,21-2011.00,Clergy,Coordination
69,54,4,11-9199.02,Compliance Managers,Coordination
69,54,3,27-1022.00,Fashion Designers,Coordination
69,54,3,45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",Coordination
69,54,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",Coordination
69,54,3,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",Coordination
69,54,3,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",Coordination
69,54,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists,Coordination
69,54,4,11-2033.00,Fundraising Managers,Coordination
69,54,4,27-1025.00,Interior Designers,Coordination
69,54,4,17-1012.00,Landscape Architects,Coordination
69,54,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",Coordination
69,54,5,29-1217.00,Neurologists,Coordination
69,54,2,43-5031.00,Public Safety Telecommunicators,Coordination
69,54,3,47-1011.03,Solar Energy Installation Managers,Coordination
69,52,3,11-3012.00,Administrative Services Managers,Coordination
69,52,3,39-1022.00,First-Line Supervisors of Personal Service Workers,Coordination
69,52,4,11-9179.01,Fitness and Wellness Coordinators,Coordination
69,52,3,11-3051.02,Geothermal Production Managers,Coordination
69,52,3,25-2011.00,"Preschool Teachers, Except Special Education",Coordination
69,52,3,41-9022.00,Real Estate Sales Agents,Coordination
69,52,2,39-7012.00,Travel Guides,Coordination
69,50,3,13-1041.06,Coroners,Coordination
69,48,2,43-5011.01,Freight Forwarders,Coordination
69,48,3,39-9041.00,Residential Advisors,Coordination
69,48,4,21-1093.00,Social and Human Service Assistants,Coordination
69,46,4,19-1023.00,Zoologists and Wildlife Biologists,Coordination
69,43,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",Coordination
66,57,4,11-3051.03,Biofuels Production Managers,Coordination
66,57,5,11-9033.00,"Education Administrators, Postsecondary",Coordination
66,55,4,27-1011.00,Art Directors,Coordination
66,55,2,33-1091.00,First-Line Supervisors of Security Workers,Coordination
66,55,2,47-2181.00,Roofers,Coordination
66,55,5,29-1229.06,Sports Medicine Physicians,Coordination
66,55,4,11-9199.10,Wind Energy Development Managers,Coordination
66,55,3,11-9199.09,Wind Energy Operations Managers,Coordination
66,54,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",Coordination
66,54,2,27-2021.00,Athletes and Sports Competitors,Coordination
66,54,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",Coordination
66,54,3,11-3013.00,Facilities Managers,Coordination
66,54,4,11-3031.00,Financial Managers,Coordination
66,54,3,33-2011.00,Firefighters,Coordination
66,54,3,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,Coordination
66,54,5,29-9099.01,Midwives,Coordination
66,54,4,17-2161.00,Nuclear Engineers,Coordination
66,54,4,17-2171.00,Petroleum Engineers,Coordination
66,54,4,11-9141.00,"Property, Real Estate, and Community Association Managers",Coordination
66,54,4,21-1015.00,Rehabilitation Counselors,Coordination
66,54,4,17-2051.01,Transportation Engineers,Coordination
66,54,4,19-3099.01,Transportation Planners,Coordination
66,52,4,21-1094.00,Community Health Workers,Coordination
66,52,4,13-2061.00,Financial Examiners,Coordination
66,52,4,13-2099.04,"Fraud Examiners, Investigators and Analysts",Coordination
66,52,4,11-9199.08,Loss Prevention Managers,Coordination
66,52,3,33-3051.00,Police and Sheriff's Patrol Officers,Coordination
66,52,5,19-3034.00,School Psychologists,Coordination
66,50,4,19-2041.00,"Environmental Scientists and Specialists, Including Health",Coordination
66,50,5,29-1022.00,Oral and Maxillofacial Surgeons,Coordination
66,48,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Coordination
66,48,2,47-2221.00,Structural Iron and Steel Workers,Coordination
66,46,2,53-2031.00,Flight Attendants,Coordination
66,46,4,21-1091.00,Health Education Specialists,Coordination
66,46,2,53-1042.01,Recycling Coordinators,Coordination
63,59,4,11-2011.00,Advertising and Promotions Managers,Coordination
63,57,5,17-1011.00,"Architects, Except Landscape and Naval",Coordination
63,57,5,19-3039.03,Clinical Neuropsychologists,Coordination
63,55,5,25-2059.01,Adapted Physical Education Specialists,Coordination
63,55,4,19-1032.00,Foresters,Coordination
63,55,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,Coordination
63,54,4,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",Coordination
63,54,5,15-1211.01,Health Informatics Specialists,Coordination
63,54,3,11-3051.06,Hydroelectric Production Managers,Coordination
63,54,4,11-2021.00,Marketing Managers,Coordination
63,54,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",Coordination
63,54,5,25-1113.00,"Social Work Teachers, Postsecondary",Coordination
63,52,4,17-2141.02,Automotive Engineers,Coordination
63,52,4,15-1241.00,Computer Network Architects,Coordination
63,52,2,41-1011.00,First-Line Supervisors of Retail Sales Workers,Coordination
63,52,2,49-9095.00,Manufactured Building and Mobile Home Installers,Coordination
63,52,4,19-1031.02,Range Managers,Coordination
63,52,4,17-1022.00,Surveyors,Coordination
63,50,2,53-1041.00,Aircraft Cargo Handling Supervisors,Coordination
63,50,2,33-3012.00,Correctional Officers and Jailers,Coordination
63,50,5,21-1013.00,Marriage and Family Therapists,Coordination
63,50,4,11-9199.01,Regulatory Affairs Managers,Coordination
63,50,5,27-1027.00,Set and Exhibit Designers,Coordination
63,48,3,33-3021.00,Detectives and Criminal Investigators,Coordination
63,48,5,23-1011.00,Lawyers,Coordination
63,46,5,25-1041.00,"Agricultural Sciences Teachers, Postsecondary",Coordination
63,45,5,19-3033.00,Clinical and Counseling Psychologists,Coordination
63,45,3,31-9092.00,Medical Assistants,Coordination
63,45,2,39-9011.01,Nannies,Coordination
63,45,3,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",Coordination
63,43,2,39-6012.00,Concierges,Coordination
60,57,5,11-9121.00,Natural Sciences Managers,Coordination
60,55,4,17-2121.00,Marine Engineers and Naval Architects,Coordination
60,55,5,29-1151.00,Nurse Anesthetists,Coordination
60,55,5,29-1229.03,Urologists,Coordination
60,54,4,27-2041.00,Music Directors and Composers,Coordination
60,54,5,29-1051.00,Pharmacists,Coordination
60,54,5,29-1081.00,Podiatrists,Coordination
60,54,4,17-2199.08,Robotics Engineers,Coordination
60,52,4,13-1075.00,Labor Relations Specialists,Coordination
60,52,4,41-9031.00,Sales Engineers,Coordination
60,52,4,11-3031.01,Treasurers and Controllers,Coordination
60,50,5,29-1181.00,Audiologists,Coordination
60,50,3,11-9171.00,Funeral Home Managers,Coordination
60,50,5,29-1041.00,Optometrists,Coordination
60,50,5,29-1221.00,"Pediatricians, General",Coordination
60,48,4,15-2051.02,Clinical Data Managers,Coordination
60,48,3,33-3051.04,Customs and Border Protection Officers,Coordination
60,48,3,13-1041.04,Government Property Inspectors and Investigators,Coordination
60,48,4,27-3023.00,"News Analysts, Reporters, and Journalists",Coordination
60,46,4,25-2056.00,"Special Education Teachers, Elementary School",Coordination
60,46,3,29-9093.00,Surgical Assistants,Coordination
60,46,5,19-3022.00,Survey Researchers,Coordination
60,45,4,25-2023.00,"Career/Technical Education Teachers, Middle School",Coordination
60,45,2,39-1013.00,First-Line Supervisors of Gambling Services Workers,Coordination
60,45,4,27-3043.00,Writers and Authors,Coordination
60,43,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants,Coordination
60,43,3,31-2012.00,Occupational Therapy Aides,Coordination
60,43,3,29-1126.00,Respiratory Therapists,Coordination
56,57,5,29-1071.00,Physician Assistants,Coordination
56,55,2,47-2031.00,Carpenters,Coordination
56,55,5,29-1213.00,Dermatologists,Coordination
56,55,5,19-2041.02,Environmental Restoration Planners,Coordination
56,54,3,27-4031.00,"Camera Operators, Television, Video, and Film",Coordination
56,54,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels",Coordination
56,54,2,47-3016.00,Helpers--Roofers,Coordination
56,54,5,29-1123.00,Physical Therapists,Coordination
56,54,2,47-4091.00,Segmental Pavers,Coordination
56,54,5,29-1127.00,Speech-Language Pathologists,Coordination
56,54,5,19-3051.00,Urban and Regional Planners,Coordination
56,52,2,31-1133.00,Psychiatric Aides,Coordination
56,52,4,13-1161.01,Search Marketing Strategists,Coordination
56,50,4,17-2011.00,Aerospace Engineers,Coordination
56,50,3,53-2012.00,Commercial Pilots,Coordination
56,50,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,Coordination
56,50,5,29-1216.00,General Internal Medicine Physicians,Coordination
56,50,4,13-1081.01,Logistics Engineers,Coordination
56,50,5,29-1224.00,Radiologists,Coordination
56,50,5,25-2051.00,"Special Education Teachers, Preschool",Coordination
56,50,4,13-1199.05,Sustainability Specialists,Coordination
56,48,4,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,Coordination
56,48,4,33-3031.00,Fish and Game Wardens,Coordination
56,48,4,29-1129.02,Music Therapists,Coordination
56,48,5,19-3039.02,Neuropsychologists,Coordination
56,48,2,47-5012.00,"Rotary Drill Operators, Oil and Gas",Coordination
56,48,4,27-2012.04,Talent Directors,Coordination
56,48,2,33-9093.00,Transportation Security Screeners,Coordination
56,46,4,13-2011.00,Accountants and Auditors,Coordination
56,46,5,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Coordination
56,46,5,29-1129.01,Art Therapists,Coordination
56,46,4,17-2071.00,Electrical Engineers,Coordination
56,46,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians,Coordination
56,46,3,29-2033.00,Nuclear Medicine Technologists,Coordination
56,46,3,51-8011.00,Nuclear Power Reactor Operators,Coordination
56,46,5,29-2091.00,Orthotists and Prosthetists,Coordination
56,46,3,33-3052.00,Transit and Railroad Police,Coordination
56,46,4,11-9121.02,Water Resource Specialists,Coordination
56,45,5,25-1031.00,"Architecture Teachers, Postsecondary",Coordination
56,45,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators",Coordination
56,45,3,49-9092.00,Commercial Divers,Coordination
56,45,3,29-2032.00,Diagnostic Medical Sonographers,Coordination
56,45,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Coordination
56,45,3,29-2081.00,"Opticians, Dispensing",Coordination
56,45,3,29-1124.00,Radiation Therapists,Coordination
53,55,5,29-1215.00,Family Medicine Physicians,Coordination
53,55,4,13-1041.07,Regulatory Affairs Specialists,Coordination
53,54,5,29-1211.00,Anesthesiologists,Coordination
53,54,4,17-2051.00,Civil Engineers,Coordination
53,54,5,25-4012.00,Curators,Coordination
53,54,3,47-2111.00,Electricians,Coordination
53,54,4,21-1092.00,Probation Officers and Correctional Treatment Specialists,Coordination
53,54,2,47-2022.00,Stonemasons,Coordination
53,52,4,27-1021.00,Commercial and Industrial Designers,Coordination
53,52,4,29-1128.00,Exercise Physiologists,Coordination
53,52,5,19-1029.02,Molecular and Cellular Biologists,Coordination
53,52,4,17-2051.02,Water/Wastewater Engineers,Coordination
53,50,5,29-1071.01,Anesthesiologist Assistants,Coordination
53,50,4,11-3111.00,Compensation and Benefits Managers,Coordination
53,50,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",Coordination
53,50,5,25-1071.00,"Health Specialties Teachers, Postsecondary",Coordination
53,50,2,47-4051.00,Highway Maintenance Workers,Coordination
53,50,4,33-3021.06,Intelligence Analysts,Coordination
53,50,5,29-1299.01,Naturopathic Physicians,Coordination
53,50,3,29-2055.00,Surgical Technologists,Coordination
53,50,5,29-1131.00,Veterinarians,Coordination
53,50,4,15-1255.01,Video Game Designers,Coordination
53,48,5,29-1011.00,Chiropractors,Coordination
53,48,4,19-1031.00,Conservation Scientists,Coordination
53,48,4,15-1243.01,Data Warehousing Specialists,Coordination
53,48,4,29-2036.00,Medical Dosimetrists,Coordination
53,48,4,17-2072.01,Radio Frequency Identification Device Specialists,Coordination
53,48,4,19-4099.03,Remote Sensing Technicians,Coordination
53,48,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Coordination
53,46,4,41-3011.00,Advertising Sales Agents,Coordination
53,46,5,19-3091.00,Anthropologists and Archeologists,Coordination
53,46,1,47-2051.00,Cement Masons and Concrete Finishers,Coordination
53,46,3,15-1211.00,Computer Systems Analysts,Coordination
53,46,2,47-2061.00,Construction Laborers,Coordination
53,46,2,49-9051.00,Electrical Power-Line Installers and Repairers,Coordination
53,46,4,13-1041.03,Equal Opportunity Representatives and Officers,Coordination
53,46,3,19-4071.00,Forest and Conservation Technicians,Coordination
53,46,5,19-1029.03,Geneticists,Coordination
53,46,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers",Coordination
53,46,2,47-5081.00,Helpers--Extraction Workers,Coordination
53,46,5,25-1082.00,"Library Science Teachers, Postsecondary",Coordination
53,46,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Coordination
53,46,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Coordination
53,46,2,47-2171.00,Reinforcing Iron and Rebar Workers,Coordination
53,45,4,17-2021.00,Agricultural Engineers,Coordination
53,45,5,19-1011.00,Animal Scientists,Coordination
53,45,5,23-1022.00,"Arbitrators, Mediators, and Conciliators",Coordination
53,45,3,17-3011.00,Architectural and Civil Drafters,Coordination
53,45,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Coordination
53,45,5,19-2011.00,Astronomers,Coordination
53,45,3,27-4011.00,Audio and Video Technicians,Coordination
53,45,2,51-8099.01,Biofuels Processing Technicians,Coordination
53,45,2,47-2021.00,Brickmasons and Blockmasons,Coordination
53,45,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products",Coordination
53,45,2,47-2041.00,Carpet Installers,Coordination
53,45,4,13-1041.00,Compliance Officers,Coordination
53,45,4,17-2061.00,Computer Hardware Engineers,Coordination
53,45,4,13-1051.00,Cost Estimators,Coordination
53,45,2,39-3092.00,Costume Attendants,Coordination
53,45,4,13-2071.00,Credit Counselors,Coordination
53,45,4,17-2111.02,Fire-Prevention and Protection Engineers,Coordination
53,45,3,19-4013.00,Food Science Technicians,Coordination
53,45,4,19-1012.00,Food Scientists and Technologists,Coordination
53,45,3,19-4092.00,Forensic Science Technicians,Coordination
53,45,4,27-1024.00,Graphic Designers,Coordination
53,45,5,25-1125.00,"History Teachers, Postsecondary",Coordination
53,45,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Coordination
