Importance,Level,Job Zone,Code,Occupation,Skill,Importance_norm,Level_norm,SkillDemand,Collated_Score
56.0,45.0,3,29-2032.00,Diagnostic Medical Sonographers,coordination,0.56,0.5232558139534884,0.5453023255813954,92.15
56.0,45.0,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",coordination,0.56,0.5232558139534884,0.5453023255813954,92.15
56.0,45.0,3,29-2081.00,"Opticians, Dispensing",coordination,0.56,0.5232558139534884,0.5453023255813954,92.15
56.0,45.0,3,29-1124.00,Radiation Therapists,coordination,0.56,0.5232558139534884,0.5453023255813954,92.15
53.0,55.0,5,29-1215.00,Family Medicine Physicians,coordination,0.53,0.6395348837209303,0.5738139534883722,92.15
53.0,55.0,4,13-1041.07,Regulatory Affairs Specialists,coordination,0.53,0.6395348837209303,0.5738139534883722,92.15
53.0,54.0,5,29-1211.00,Anesthesiologists,coordination,0.53,0.627906976744186,0.5691627906976744,92.15
53.0,54.0,4,17-2051.00,Civil Engineers,coordination,0.53,0.627906976744186,0.5691627906976744,92.15
53.0,54.0,5,25-4012.00,Curators,coordination,0.53,0.627906976744186,0.5691627906976744,92.15
53.0,54.0,3,47-2111.00,Electricians,coordination,0.53,0.627906976744186,0.5691627906976744,92.15
53.0,54.0,4,21-1092.00,Probation Officers and Correctional Treatment Specialists,coordination,0.53,0.627906976744186,0.5691627906976744,92.15
53.0,54.0,2,47-2022.00,Stonemasons,coordination,0.53,0.627906976744186,0.5691627906976744,92.15
53.0,52.0,4,27-1021.00,Commercial and Industrial Designers,coordination,0.53,0.6046511627906976,0.5598604651162791,92.15
53.0,52.0,4,29-1128.00,Exercise Physiologists,coordination,0.53,0.6046511627906976,0.5598604651162791,92.15
53.0,52.0,5,19-1029.02,Molecular and Cellular Biologists,coordination,0.53,0.6046511627906976,0.5598604651162791,92.15
53.0,52.0,4,17-2051.02,Water/Wastewater Engineers,coordination,0.53,0.6046511627906976,0.5598604651162791,92.15
53.0,50.0,5,29-1071.01,Anesthesiologist Assistants,coordination,0.53,0.5813953488372093,0.5505581395348838,92.15
53.0,50.0,4,11-3111.00,Compensation and Benefits Managers,coordination,0.53,0.5813953488372093,0.5505581395348838,92.15
53.0,50.0,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",coordination,0.53,0.5813953488372093,0.5505581395348838,92.15
53.0,50.0,5,25-1071.00,"Health Specialties Teachers, Postsecondary",coordination,0.53,0.5813953488372093,0.5505581395348838,92.15
53.0,50.0,2,47-4051.00,Highway Maintenance Workers,coordination,0.53,0.5813953488372093,0.5505581395348838,92.15
53.0,50.0,4,33-3021.06,Intelligence Analysts,coordination,0.53,0.5813953488372093,0.5505581395348838,92.15
53.0,50.0,5,29-1299.01,Naturopathic Physicians,coordination,0.53,0.5813953488372093,0.5505581395348838,92.15
53.0,50.0,3,29-2055.00,Surgical Technologists,coordination,0.53,0.5813953488372093,0.5505581395348838,92.15
53.0,50.0,5,29-1131.00,Veterinarians,coordination,0.53,0.5813953488372093,0.5505581395348838,92.15
53.0,50.0,4,15-1255.01,Video Game Designers,coordination,0.53,0.5813953488372093,0.5505581395348838,92.15
53.0,48.0,5,29-1011.00,Chiropractors,coordination,0.53,0.5581395348837209,0.5412558139534884,92.15
53.0,48.0,4,19-1031.00,Conservation Scientists,coordination,0.53,0.5581395348837209,0.5412558139534884,92.15
53.0,48.0,4,15-1243.01,Data Warehousing Specialists,coordination,0.53,0.5581395348837209,0.5412558139534884,92.15
53.0,48.0,4,29-2036.00,Medical Dosimetrists,coordination,0.53,0.5581395348837209,0.5412558139534884,92.15
53.0,48.0,4,17-2072.01,Radio Frequency Identification Device Specialists,coordination,0.53,0.5581395348837209,0.5412558139534884,92.15
53.0,48.0,4,19-4099.03,Remote Sensing Technicians,coordination,0.53,0.5581395348837209,0.5412558139534884,92.15
53.0,48.0,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",coordination,0.53,0.5581395348837209,0.5412558139534884,92.15
53.0,46.0,4,41-3011.00,Advertising Sales Agents,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,5,19-3091.00,Anthropologists and Archeologists,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,1,47-2051.00,Cement Masons and Concrete Finishers,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,3,15-1211.00,Computer Systems Analysts,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,2,47-2061.00,Construction Laborers,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,2,49-9051.00,Electrical Power-Line Installers and Repairers,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,4,13-1041.03,Equal Opportunity Representatives and Officers,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,3,19-4071.00,Forest and Conservation Technicians,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,5,19-1029.03,Geneticists,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers",coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,2,47-5081.00,Helpers--Extraction Workers,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,5,25-1082.00,"Library Science Teachers, Postsecondary",coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,46.0,2,47-2171.00,Reinforcing Iron and Rebar Workers,coordination,0.53,0.5348837209302325,0.531953488372093,92.15
53.0,45.0,4,17-2021.00,Agricultural Engineers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,5,19-1011.00,Animal Scientists,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,5,23-1022.00,"Arbitrators, Mediators, and Conciliators",coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,17-3011.00,Architectural and Civil Drafters,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,5,19-2011.00,Astronomers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,27-4011.00,Audio and Video Technicians,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,2,51-8099.01,Biofuels Processing Technicians,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,2,47-2021.00,Brickmasons and Blockmasons,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,13-1021.00,"Buyers and Purchasing Agents, Farm Products",coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,2,47-2041.00,Carpet Installers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,13-1041.00,Compliance Officers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,17-2061.00,Computer Hardware Engineers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,13-1051.00,Cost Estimators,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,2,39-3092.00,Costume Attendants,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,13-2071.00,Credit Counselors,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,17-2111.02,Fire-Prevention and Protection Engineers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,19-4013.00,Food Science Technicians,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,19-1012.00,Food Scientists and Technologists,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,19-4092.00,Forensic Science Technicians,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,27-1024.00,Graphic Designers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,5,25-1125.00,"History Teachers, Postsecondary",coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,5,19-2043.00,Hydrologists,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,17-2112.00,Industrial Engineers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,5,11-3031.03,Investment Fund Managers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,19-4051.00,Nuclear Technicians,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,31-2011.00,Occupational Therapy Assistants,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,5,15-2031.00,Operations Research Analysts,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,29-2099.05,Ophthalmic Medical Technologists,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,19-1031.03,Park Naturalists,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,31-2021.00,Physical Therapist Assistants,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,5,25-1054.00,"Physics Teachers, Postsecondary",coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,29-2034.00,Radiologic Technologists and Technicians,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,2,33-9099.02,Retail Loss Prevention Specialists,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,2,49-9096.00,Riggers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,2,47-2211.00,Sheet Metal Workers,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,5,19-3041.00,Sociologists,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,27-4014.00,Sound Engineering Technicians,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,3,51-8021.00,Stationary Engineers and Boiler Operators,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,45.0,4,53-6051.00,Transportation Inspectors,coordination,0.53,0.5232558139534884,0.5273023255813953,92.15
53.0,43.0,5,29-1291.00,Acupuncturists,coordination,0.53,0.5,0.518,92.15
53.0,43.0,2,45-2011.00,Agricultural Inspectors,coordination,0.53,0.5,0.518,92.15
53.0,43.0,5,29-9091.00,Athletic Trainers,coordination,0.53,0.5,0.518,92.15
53.0,43.0,2,35-3011.00,Bartenders,coordination,0.53,0.5,0.518,92.15
53.0,43.0,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary",coordination,0.53,0.5,0.518,92.15
53.0,43.0,2,39-9011.00,Childcare Workers,coordination,0.53,0.5,0.518,92.15
53.0,43.0,3,43-4061.00,"Eligibility Interviewers, Government Programs",coordination,0.53,0.5,0.518,92.15
53.0,43.0,5,25-1032.00,"Engineering Teachers, Postsecondary",coordination,0.53,0.5,0.518,92.15
53.0,43.0,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",coordination,0.53,0.5,0.518,92.15
53.0,43.0,3,39-5091.00,"Makeup Artists, Theatrical and Performance",coordination,0.53,0.5,0.518,92.15
53.0,43.0,3,31-1131.00,Nursing Assistants,coordination,0.53,0.5,0.518,92.15
53.0,43.0,2,37-2021.00,Pest Control Workers,coordination,0.53,0.5,0.518,92.15
53.0,43.0,3,31-9097.00,Phlebotomists,coordination,0.53,0.5,0.518,92.15
53.0,43.0,2,31-2022.00,Physical Therapist Aides,coordination,0.53,0.5,0.518,92.15
53.0,43.0,5,25-1065.00,"Political Science Teachers, Postsecondary",coordination,0.53,0.5,0.518,92.15
53.0,43.0,5,25-1066.00,"Psychology Teachers, Postsecondary",coordination,0.53,0.5,0.518,92.15
53.0,43.0,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,coordination,0.53,0.5,0.518,92.15
53.0,43.0,2,33-9032.00,Security Guards,coordination,0.53,0.5,0.518,92.15
53.0,43.0,5,25-9044.00,"Teaching Assistants, Postsecondary",coordination,0.53,0.5,0.518,92.15
53.0,43.0,3,25-9043.00,"Teaching Assistants, Special Education",coordination,0.53,0.5,0.518,92.15
53.0,43.0,3,29-2056.00,Veterinary Technologists and Technicians,coordination,0.53,0.5,0.518,92.15
53.0,41.0,3,43-4141.00,New Accounts Clerks,coordination,0.53,0.4767441860465116,0.5086976744186047,92.15
53.0,41.0,2,31-1122.00,Personal Care Aides,coordination,0.53,0.4767441860465116,0.5086976744186047,92.15
53.0,41.0,2,43-3061.00,Procurement Clerks,coordination,0.53,0.4767441860465116,0.5086976744186047,92.15
53.0,41.0,4,41-9021.00,Real Estate Brokers,coordination,0.53,0.4767441860465116,0.5086976744186047,92.15
53.0,41.0,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",coordination,0.53,0.4767441860465116,0.5086976744186047,92.15
53.0,41.0,3,41-3041.00,Travel Agents,coordination,0.53,0.4767441860465116,0.5086976744186047,92.15
53.0,39.0,1,45-3031.00,Fishing and Hunting Workers,coordination,0.53,0.4534883720930232,0.4993953488372093,92.15
53.0,39.0,2,43-9041.00,Insurance Claims and Policy Processing Clerks,coordination,0.53,0.4534883720930232,0.4993953488372093,92.15
53.0,39.0,2,43-6013.00,Medical Secretaries and Administrative Assistants,coordination,0.53,0.4534883720930232,0.4993953488372093,92.15
53.0,37.0,2,35-3031.00,Waiters and Waitresses,coordination,0.53,0.4302325581395348,0.4900930232558139,92.15
50.0,54.0,5,15-1221.00,Computer and Information Research Scientists,coordination,0.5,0.627906976744186,0.5511627906976744,92.15
50.0,54.0,3,27-2031.00,Dancers,coordination,0.5,0.627906976744186,0.5511627906976744,92.15
50.0,52.0,4,17-2041.00,Chemical Engineers,coordination,0.5,0.6046511627906976,0.541860465116279,92.15
50.0,52.0,3,33-2021.00,Fire Inspectors and Investigators,coordination,0.5,0.6046511627906976,0.541860465116279,92.15
50.0,52.0,4,17-2112.03,Manufacturing Engineers,coordination,0.5,0.6046511627906976,0.541860465116279,92.15
50.0,50.0,5,29-1229.01,Allergists and Immunologists,coordination,0.5,0.5813953488372093,0.5325581395348837,92.15
50.0,50.0,5,19-1029.01,Bioinformatics Scientists,coordination,0.5,0.5813953488372093,0.5325581395348837,92.15
50.0,50.0,4,13-1071.00,Human Resources Specialists,coordination,0.5,0.5813953488372093,0.5325581395348837,92.15
50.0,50.0,5,21-1014.00,Mental Health Counselors,coordination,0.5,0.5813953488372093,0.5325581395348837,92.15
50.0,50.0,4,19-1022.00,Microbiologists,coordination,0.5,0.5813953488372093,0.5325581395348837,92.15
50.0,50.0,2,49-9044.00,Millwrights,coordination,0.5,0.5813953488372093,0.5325581395348837,92.15
50.0,50.0,5,29-1222.00,"Physicians, Pathologists",coordination,0.5,0.5813953488372093,0.5325581395348837,92.15
50.0,50.0,2,47-5043.00,"Roof Bolters, Mining",coordination,0.5,0.5813953488372093,0.5325581395348837,92.15
50.0,50.0,4,17-2199.10,Wind Energy Engineers,coordination,0.5,0.5813953488372093,0.5325581395348837,92.15
50.0,48.0,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,4,17-2031.00,Bioengineers and Biomedical Engineers,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,4,27-3011.00,Broadcast Announcers and Radio Disc Jockeys,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,1,47-5011.00,"Derrick Operators, Oil and Gas",coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,4,27-3041.00,Editors,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,4,17-2199.03,"Energy Engineers, Except Wind and Solar",coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,2,13-1074.00,Farm Labor Contractors,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,5,25-1064.00,"Geography Teachers, Postsecondary",coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,2,53-7041.00,Hoist and Winch Operators,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,4,17-2141.00,Mechanical Engineers,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,2,53-5022.00,Motorboat Operators,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,5,17-2199.09,Nanosystems Engineers,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,5,19-2012.00,Physicists,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,4,17-2199.11,Solar Energy Systems Engineers,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,48.0,3,15-1241.01,Telecommunications Engineering Specialists,coordination,0.5,0.5581395348837209,0.5232558139534884,92.15
50.0,46.0,2,41-9011.00,Demonstrators and Product Promoters,coordination,0.5,0.5348837209302325,0.513953488372093,92.15
50.0,46.0,5,25-1053.00,"Environmental Science Teachers, Postsecondary",coordination,0.5,0.5348837209302325,0.513953488372093,92.15
50.0,46.0,2,45-4011.00,Forest and Conservation Workers,coordination,0.5,0.5348837209302325,0.513953488372093,92.15
50.0,46.0,4,15-1299.05,Information Security Engineers,coordination,0.5,0.5348837209302325,0.513953488372093,92.15
50.0,46.0,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates",coordination,0.5,0.5348837209302325,0.513953488372093,92.15
